-15.222600186957965	0.22970404843714398	0.24115570900020344	0.25649886983004855	0.2569981653047577	0.25699818462208235	0.25756520019450946	0.2983212110473641	
-15.222587521431302	0.22963774190751352	0.24109216730649408	0.2564488577823614	0.2569364304277464	0.2569720956628885	0.2575681634500633	0.29823115946286016	
-15.222551020282179	0.22956139318015722	0.24101843067971807	0.25635846607277557	0.256830067970073	0.2569524015628861	0.2576187416354525	0.29813159559570757	
-15.222490696018477	0.22947513524445284	0.24093462713052816	0.2562313895889261	0.2567050592113187	0.25693513188230455	0.25769144005296063	0.2980226882323471	
-15.222406845320625	0.2293791111776926	0.24084089491916671	0.25607276893997266	0.25657483560711825	0.2569166453114935	0.2577715767002413	0.2979045936154119	
-15.222300060967715	0.22927347360200478	0.24073738201925288	0.25588859058955826	0.2564431385435064	0.25689450602669694	0.25785214633905085	0.29777747685364986	
-15.222171233663914	0.22915838406492917	0.24062424550957928	0.25568449902096724	0.2563095701071063	0.25686728582082985	0.2579296548345553	0.297641511252424	
-15.222021546942788	0.22903401238014887	0.2405016509249709	0.2554649115633616	0.25617276636643993	0.2568341938415415	0.2580022003144915	0.29749687755076515	
-15.221852466803403	0.22890053592200843	0.2403697715580435	0.2552329438320129	0.2560315461716929	0.2567948116536076	0.25806866275176077	0.2973437631392297	
-15.22166572641077	0.22875813888508922	0.24022878772664136	0.25499072669446043	0.25588511175135054	0.2567489372360843	0.258128341213153	0.2971823611837099	
-15.221463306521134	0.22860701150104923	0.2400788859965015	0.25473973918382775	0.255732977785069	0.2566964975640289	0.25818077812081697	0.2970128697760259	
-15.22124740878083	0.22844734921091892	0.23992025836516362	0.25448104768073776	0.2555748715768864	0.2566374995758096	0.25822566763258514	0.2968354909981361	
-15.221020421887218	0.22827935185469528	0.23975310142185968	0.25421545820177194	0.255410658358743	0.25657200206628694	0.2582628047801965	0.2966504300047923	
-15.2207848818113	0.22810322281462092	0.23957761553107915	0.2539436099027075	0.25524029270069093	0.25650009911934113	0.2582920556431034	0.2964578940999285	
